"county_geoid","place_geoid","tract_geoid","county","place","tract","county_pop","place_pop","tract_pop","overlap_percent"
6037,656000,6037462302,"Los Angeles","Pasadena","Census Tract 4623.02, Los Angeles County, California",10081570,141258,3213,1
6075,667000,6075016900,"San Francisco","San Francisco","Census Tract 169, San Francisco County, California",874961,874961,3254,1
6053,664224,6053000702,"Monterey","Salinas","Census Tract 7.02, Monterey County, California",433410,156143,5883,1
6079,603064,6079012800,"San Luis Obispo","Atascadero","Census Tract 128, San Luis Obispo County, California",282165,30130,234,1
6089,659920,6089011002,"Shasta","Redding","Census Tract 110.02, Shasta County, California",179212,91580,5068,1
6013,638086,6013391000,"Contra Costa","Kensington CDP","Census Tract 3910, Contra Costa County, California",1142251,5329,2676,1
6071,633434,6071010011,"San Bernardino","Hesperia","Census Tract 100.11, San Bernardino County, California",2149031,94203,5540,1
6037,602462,6037430400,"Los Angeles","Arcadia","Census Tract 4304, Los Angeles County, California",10081570,58152,4642,1
6037,655156,6037910711,"Los Angeles","Palmdale","Census Tract 9107.11, Los Angeles County, California",10081570,156293,7655,1
6001,668084,6001432400,"Alameda","San Leandro","Census Tract 4324, Alameda County, California",1656754,90025,7003,1
6073,666000,6073008002,"San Diego","San Diego","Census Tract 80.02, San Diego County, California",3316073,1409573,3004,1
6073,666000,6073008101,"San Diego","San Diego","Census Tract 81.01, San Diego County, California",3316073,1409573,3760,1
6001,633000,6001436300,"Alameda","Hayward","Census Tract 4363, Alameda County, California",1656754,159293,9444,0.913968164105788
6001,612902,6001436300,"Alameda","Cherryland CDP","Census Tract 4363, Alameda County, California",1656754,16066,9444,0.0860318358942116
6019,627000,6019004303,"Fresno","Fresno","Census Tract 43.03, Fresno County, California",984521,525010,4526,1
6019,627000,6019004405,"Fresno","Fresno","Census Tract 44.05, Fresno County, California",984521,525010,3663,1
6019,614274,6019008000,"Fresno","Coalinga","Census Tract 80, Fresno County, California",984521,16906,5360,1
6037,644000,6037232300,"Los Angeles","Los Angeles","Census Tract 2323, Los Angeles County, California",10081570,3966936,6006,1
6065,633182,6065043307,"Riverside","Hemet","Census Tract 433.07, Riverside County, California",2411439,84542,6764,1
6037,669088,6037920020,"Los Angeles","Santa Clarita","Census Tract 9200.20, Los Angeles County, California",10081570,213411,6501,1
6037,669088,6037920028,"Los Angeles","Santa Clarita","Census Tract 9200.28, Los Angeles County, California",10081570,213411,7091,1
6085,644378,6085511704,"Santa Clara","Loyola CDP","Census Tract 5117.04, Santa Clara County, California",1927470,3367,4789,0.00585844128253416
6085,643294,6085511704,"Santa Clara","Los Altos Hills","Census Tract 5117.04, Santa Clara County, California",1927470,8505,4789,0.994141558717466
6001,650916,6001444500,"Alameda","Newark","Census Tract 4445, Alameda County, California",1656754,47171,7518,1
6007,613014,6007000103,"Butte","Chico","Census Tract 1.03, Butte County, California",225817,94529,5393,1
6085,668000,6085502909,"Santa Clara","San Jose","Census Tract 5029.09, Santa Clara County, California",1927470,1027690,5416,1
6085,668000,6085512305,"Santa Clara","San Jose","Census Tract 5123.05, Santa Clara County, California",1927470,1027690,5039,0.0020990644602081
6085,649278,6085512305,"Santa Clara","Morgan Hill","Census Tract 5123.05, Santa Clara County, California",1927470,44686,5039,0.997900935539792
6037,644000,6037207400,"Los Angeles","Los Angeles","Census Tract 2074, Los Angeles County, California",10081570,3966936,1539,1
6097,685922,6097153808,"Sonoma","Windsor","Census Tract 1538.08, Sonoma County, California",499772,27447,4393,1
6071,648788,6071000205,"San Bernardino","Montclair","Census Tract 2.05, San Bernardino County, California",2149031,39155,5449,1
6071,648788,6071000208,"San Bernardino","Montclair","Census Tract 2.08, San Bernardino County, California",2149031,39155,4808,1
6081,665070,6081609601,"San Mateo","San Carlos","Census Tract 6096.01, San Mateo County, California",767423,30154,3363,1
6019,627000,6019004210,"Fresno","Fresno","Census Tract 42.10, Fresno County, California",984521,525010,3702,1
6085,643280,6085510002,"Santa Clara","Los Altos","Census Tract 5100.02, Santa Clara County, California",1927470,30504,3616,1
6037,684144,6037543502,"Los Angeles","West Carson CDP","Census Tract 5435.02, Los Angeles County, California",10081570,22079,4218,1
6097,670098,6097152300,"Sonoma","Santa Rosa","Census Tract 1523, Sonoma County, California",499772,179701,4115,1
6037,644000,6037980021,"Los Angeles","Los Angeles","Census Tract 9800.21, Los Angeles County, California",10081570,3966936,33,1
6037,644000,6037104108,"Los Angeles","Los Angeles","Census Tract 1041.08, Los Angeles County, California",10081570,3966936,6001,1
6071,604030,6071009300,"San Bernardino","Barstow","Census Tract 93, San Bernardino County, California",2149031,23899,1037,1
6017,673108,6017030302,"El Dorado","South Lake Tahoe","Census Tract 303.02, El Dorado County, California",188563,21939,2859,1
6037,620802,6037531201,"Los Angeles","East Los Angeles CDP","Census Tract 5312.01, Los Angeles County, California",10081570,121187,5530,1
6013,651622,6013345115,"Contra Costa","Norris Canyon CDP","Census Tract 3451.15, Contra Costa County, California",1142251,897,5910,0.679721246865906
6013,668378,6013345115,"Contra Costa","San Ramon","Census Tract 3451.15, Contra Costa County, California",1142251,75648,5910,0.320278753134094
6037,632548,6037602505,"Los Angeles","Hawthorne","Census Tract 6025.05, Los Angeles County, California",10081570,87107,4590,1
6037,660018,6037621204,"Los Angeles","Redondo Beach","Census Tract 6212.04, Los Angeles County, California",10081570,67423,3052,1
6001,626000,6001441700,"Alameda","Fremont","Census Tract 4417, Alameda County, California",1656754,235740,8527,1
6059,648256,6059032033,"Orange","Mission Viejo","Census Tract 320.33, Orange County, California",3168044,95516,3623,1
6013,660620,6013365002,"Contra Costa","Richmond","Census Tract 3650.02, Contra Costa County, California",1142251,109884,5590,0.532791895957769
6013,652162,6013365002,"Contra Costa","North Richmond CDP","Census Tract 3650.02, Contra Costa County, California",1142251,4085,5590,0.467208104042231
6073,682996,6073019805,"San Diego","Vista","Census Tract 198.05, San Diego County, California",3316073,100686,4264,0.21052874249811
6073,653322,6073019805,"San Diego","Oceanside","Census Tract 198.05, San Diego County, California",3316073,175622,4264,0.78947125750189
6059,602000,6059087504,"Orange","Anaheim","Census Tract 875.04, Orange County, California",3168044,349964,7286,1
6019,627000,6019002100,"Fresno","Fresno","Census Tract 21, Fresno County, California",984521,525010,6200,1
6019,627000,6019005000,"Fresno","Fresno","Census Tract 50, Fresno County, California",984521,525010,4548,0.617573764342148
6019,653505,6019005000,"Fresno","Old Fig Garden CDP","Census Tract 50, Fresno County, California",984521,5850,4548,0.382426235657852
6001,653000,6001405600,"Alameda","Oakland","Census Tract 4056, Alameda County, California",1656754,425097,3269,1
6001,611964,6001430102,"Alameda","Castro Valley CDP","Census Tract 4301.02, Alameda County, California",1656754,63013,2424,1
6099,648354,6099001800,"Stanislaus","Modesto","Census Tract 18, Stanislaus County, California",543194,212616,2349,1
6037,621096,6037480011,"Los Angeles","East San Gabriel CDP","Census Tract 4800.11, Los Angeles County, California",10081570,16256,5466,1
6001,633000,6001450601,"Alameda","Hayward","Census Tract 4506.01, Alameda County, California",1656754,159293,3641,0.181547212079926
6001,677042,6001450601,"Alameda","Sunol CDP","Census Tract 4506.01, Alameda County, California",1656754,850,3641,0.506741983411504
6001,657792,6001450601,"Alameda","Pleasanton","Census Tract 4506.01, Alameda County, California",1656754,81717,3641,0.311710804508569
6071,660466,6071003607,"San Bernardino","Rialto","Census Tract 36.07, San Bernardino County, California",2149031,103045,5532,1
6037,644000,6037206010,"Los Angeles","Los Angeles","Census Tract 2060.10, Los Angeles County, California",10081570,3966936,4121,1
6095,681666,6095250106,"Solano","Vallejo","Census Tract 2501.06, Solano County, California",441829,121267,4541,1
6083,630378,6083002930,"Santa Barbara","Goleta","Census Tract 29.30, Santa Barbara County, California",444829,30975,8421,1
6041,678666,6041123000,"Marin","Tiburon","Census Tract 1230, Marin County, California",259943,9144,2124,0.00113082709187438
6041,605164,6041123000,"Marin","Belvedere","Census Tract 1230, Marin County, California",259943,2134,2124,0.998869172908126
6067,602553,6067005601,"Sacramento","Arden-Arcade CDP","Census Tract 56.01, Sacramento County, California",1524553,102864,5969,1
6105,663386,6105000400,"Trinity","Ruth CDP","Census Tract 4, Trinity County, California",12700,170,894,0.533634427596462
6105,645092,6105000400,"Trinity","Mad River CDP","Census Tract 4, Trinity County, California",12700,458,894,0.466365572403538
6067,640410,6067009105,"Sacramento","La Riviera CDP","Census Tract 91.05, Sacramento County, California",1524553,10840,2629,1
6085,668000,6085512034,"Santa Clara","San Jose","Census Tract 5120.34, Santa Clara County, California",1927470,1027690,3082,1
6037,643000,6037577602,"Los Angeles","Long Beach","Census Tract 5776.02, Los Angeles County, California",10081570,466776,3259,1
6037,636546,6037602003,"Los Angeles","Inglewood","Census Tract 6020.03, Los Angeles County, California",10081570,109613,4760,1
6037,632548,6037602106,"Los Angeles","Hawthorne","Census Tract 6021.06, Los Angeles County, California",10081570,87107,5403,1
6037,632548,6037602200,"Los Angeles","Hawthorne","Census Tract 6022, Los Angeles County, California",10081570,87107,7200,0.308618403537873
6037,618352,6037602200,"Los Angeles","Del Aire CDP","Census Tract 6022, Los Angeles County, California",10081570,9990,7200,0.691381596462127
6047,670028,6047002100,"Merced","Santa Nella CDP","Census Tract 21, Merced County, California",271382,2135,4246,0.521604425665418
6047,683108,6047002100,"Merced","Volta CDP","Census Tract 21, Merced County, California",271382,128,4246,0.478395574334582
6083,669196,6083002305,"Santa Barbara","Santa Maria","Census Tract 23.05, Santa Barbara County, California",444829,106224,7077,1
6083,669196,6083002306,"Santa Barbara","Santa Maria","Census Tract 23.06, Santa Barbara County, California",444829,106224,9003,1
6067,662910,6067009111,"Sacramento","Rosemont CDP","Census Tract 91.11, Sacramento County, California",1524553,23602,5416,1
6073,666000,6073008902,"San Diego","San Diego","Census Tract 89.02, San Diego County, California",3316073,1409573,2231,1
6077,642202,6077004302,"San Joaquin","Lodi","Census Tract 43.02, San Joaquin County, California",742603,65846,6399,1
6081,665070,6081609100,"San Mateo","San Carlos","Census Tract 6091, San Mateo County, California",767423,30154,1534,1
6059,636770,6059052404,"Orange","Irvine","Census Tract 524.04, Orange County, California",3168044,273157,4220,1
6007,654388,6007002601,"Butte","Oroville East CDP","Census Tract 26.01, Butte County, California",225817,7771,2599,1
6059,636000,6059099212,"Orange","Huntington Beach","Census Tract 992.12, Orange County, California",3168044,200259,5524,1
6037,645400,6037620201,"Los Angeles","Manhattan Beach","Census Tract 6202.01, Los Angeles County, California",10081570,35500,1529,1
6037,658072,6037403000,"Los Angeles","Pomona","Census Tract 4030, Los Angeles County, California",10081570,152209,6950,1
6095,623182,6095980000,"Solano","Fairfield","Census Tract 9800, Solano County, California",441829,115282,0,1
6037,660018,6037621324,"Los Angeles","Redondo Beach","Census Tract 6213.24, Los Angeles County, California",10081570,67423,3740,1
6059,659587,6059032041,"Orange","Rancho Santa Margarita","Census Tract 320.41, Orange County, California",3168044,48503,1011,1
6061,641474,6061023200,"Placer","Lincoln","Census Tract 232, Placer County, California",385512,47388,6000,1
6037,632548,6037602404,"Los Angeles","Hawthorne","Census Tract 6024.04, Los Angeles County, California",10081570,87107,5457,1
6085,649278,6085512402,"Santa Clara","Morgan Hill","Census Tract 5124.02, Santa Clara County, California",1927470,44686,5030,0.0558364811953843
6085,668238,6085512402,"Santa Clara","San Martin CDP","Census Tract 5124.02, Santa Clara County, California",1927470,6803,5030,0.944163518804616
6059,651182,6059062642,"Orange","Newport Beach","Census Tract 626.42, Orange County, California",3168044,85694,2834,1
6107,682954,6107002008,"Tulare","Visalia","Census Tract 20.08, Tulare County, California",461898,132104,2562,1
6001,653000,6001404502,"Alameda","Oakland","Census Tract 4045.02, Alameda County, California",1656754,425097,5891,1
6001,653000,6001404700,"Alameda","Oakland","Census Tract 4047, Alameda County, California",1656754,425097,2137,1
6073,613392,6073013311,"San Diego","Chula Vista","Census Tract 133.11, San Diego County, California",3316073,268920,11136,1
6075,667000,6075980501,"San Francisco","San Francisco","Census Tract 9805.01, San Francisco County, California",874961,874961,507,1
6037,630014,6037400404,"Los Angeles","Glendora","Census Tract 4004.04, Los Angeles County, California",10081570,51801,4268,1
6037,630014,6037400501,"Los Angeles","Glendora","Census Tract 4005.01, Los Angeles County, California",10081570,51801,2049,0.998924733289887
6037,603386,6037400501,"Los Angeles","Azusa","Census Tract 4005.01, Los Angeles County, California",10081570,49753,2049,0.0010752667101133
6085,668000,6085501900,"Santa Clara","San Jose","Census Tract 5019, Santa Clara County, California",1927470,1027690,5401,1
6037,631596,6037408505,"Los Angeles","Hacienda Heights CDP","Census Tract 4085.05, Los Angeles County, California",10081570,55188,2653,1
6037,619990,6037430003,"Los Angeles","Duarte","Census Tract 4300.03, Los Angeles County, California",10081570,21559,4971,1
6037,673080,6037536200,"Los Angeles","South Gate","Census Tract 5362, Los Angeles County, California",10081570,94642,7281,1
6071,682590,6071980200,"San Bernardino","Victorville","Census Tract 9802, San Bernardino County, California",2149031,121902,3817,1
6077,675000,6077003205,"San Joaquin","Stockton","Census Tract 32.05, San Joaquin County, California",742603,309228,4325,1
6097,662546,6097151305,"Sonoma","Rohnert Park","Census Tract 1513.05, Sonoma County, California",499772,42902,6038,0.992987511899621
6097,616560,6097151305,"Sonoma","Cotati","Census Tract 1513.05, Sonoma County, California",499772,7454,6038,0.00701248810037859
6077,640704,6077005122,"San Joaquin","Lathrop","Census Tract 51.22, San Joaquin County, California",742603,22341,6635,0.303404912154377
6077,645484,6077005122,"San Joaquin","Manteca","Census Tract 51.22, San Joaquin County, California",742603,79129,6635,0.696595087845623
6065,662000,6065041301,"Riverside","Riverside","Census Tract 413.01, Riverside County, California",2411439,326414,3902,1
6037,644000,6037141304,"Los Angeles","Los Angeles","Census Tract 1413.04, Los Angeles County, California",10081570,3966936,2995,1
6037,644000,6037231100,"Los Angeles","Los Angeles","Census Tract 2311, Los Angeles County, California",10081570,3966936,3474,1
6037,666070,6037400304,"Los Angeles","San Dimas","Census Tract 4003.04, Los Angeles County, California",10081570,34048,7788,1
6073,613392,6073013307,"San Diego","Chula Vista","Census Tract 133.07, San Diego County, California",3316073,268920,4780,1
6077,628182,6077002701,"San Joaquin","Garden Acres CDP","Census Tract 27.01, San Joaquin County, California",742603,9972,6246,1
6031,641152,6031000405,"Kings","Lemoore","Census Tract 4.05, Kings County, California",150691,26107,6796,1
6059,628000,6059001706,"Orange","Fullerton","Census Tract 17.06, Orange County, California",3168044,139611,3648,1
6037,600884,6037480303,"Los Angeles","Alhambra","Census Tract 4803.03, Los Angeles County, California",10081570,84647,4103,1
6037,666070,6037401311,"Los Angeles","San Dimas","Census Tract 4013.11, Los Angeles County, California",10081570,34048,6120,0.993013415845346
6037,630014,6037401311,"Los Angeles","Glendora","Census Tract 4013.11, Los Angeles County, California",10081570,51801,6120,0.00698658415465428
6085,668000,6085502202,"Santa Clara","San Jose","Census Tract 5022.02, Santa Clara County, California",1927470,1027690,2735,0.998198090368781
6085,610345,6085502202,"Santa Clara","Campbell","Census Tract 5022.02, Santa Clara County, California",1927470,42221,2735,0.00180190963121935
6071,665000,6071007404,"San Bernardino","San Bernardino","Census Tract 74.04, San Bernardino County, California",2149031,216089,4644,1
6077,675000,6077003407,"San Joaquin","Stockton","Census Tract 34.07, San Joaquin County, California",742603,309228,2671,1
6077,675000,6077005131,"San Joaquin","Stockton","Census Tract 51.31, San Joaquin County, California",742603,309228,7055,0.853984554863203
6077,645484,6077005131,"San Joaquin","Manteca","Census Tract 51.31, San Joaquin County, California",742603,79129,7055,0.146015445136797
6037,603386,6037400602,"Los Angeles","Azusa","Census Tract 4006.02, Los Angeles County, California",10081570,49753,4250,1
6085,668000,6085506304,"Santa Clara","San Jose","Census Tract 5063.04, Santa Clara County, California",1927470,1027690,5262,1
6085,644112,6085507203,"Santa Clara","Los Gatos","Census Tract 5072.03, Santa Clara County, California",1927470,30729,2971,0.963415188589442
6085,648956,6085507203,"Santa Clara","Monte Sereno","Census Tract 5072.03, Santa Clara County, California",1927470,3479,2971,0.036584811410558
6001,626000,6001441200,"Alameda","Fremont","Census Tract 4412, Alameda County, California",1656754,235740,7277,1
6087,669112,6087100700,"Santa Cruz","Santa Cruz","Census Tract 1007, Santa Cruz County, California",273962,64522,2015,1
6087,683668,6087110300,"Santa Cruz","Watsonville","Census Tract 1103, Santa Cruz County, California",273962,53800,7275,1
6071,653896,6071000603,"San Bernardino","Ontario","Census Tract 6.03, San Bernardino County, California",2149031,176760,5508,0.114184935623615
6071,613210,6071000603,"San Bernardino","Chino","Census Tract 6.03, San Bernardino County, California",2149031,89631,5508,0.885815064376385
6111,678582,6111007300,"Ventura","Thousand Oaks","Census Tract 73, Ventura County, California",847263,127873,1997,0.282809270126245
6111,639735,6111007300,"Ventura","Lake Sherwood CDP","Census Tract 73, Ventura County, California",847263,1677,1997,0.717190729873755
6019,614218,6019005522,"Fresno","Clovis","Census Tract 55.22, Fresno County, California",984521,109160,4860,1
6065,685446,6065046401,"Riverside","Wildomar","Census Tract 464.01, Riverside County, California",2411439,36445,3575,0.152183744954502
6065,639486,6065046401,"Riverside","Lake Elsinore","Census Tract 464.01, Riverside County, California",2411439,65817,3575,0.0243630070562206
6065,639598,6065046401,"Riverside","Lakeland Village CDP","Census Tract 464.01, Riverside County, California",2411439,13002,3575,0.823453247989277
6041,668364,6041108100,"Marin","San Rafael","Census Tract 1081, Marin County, California",259943,58775,6543,1
6041,652582,6041101100,"Marin","Novato","Census Tract 1011, Marin County, California",259943,55642,2677,0.59275024580234
6041,606982,6041101100,"Marin","Black Point-Green Point CDP","Census Tract 1011, Marin County, California",259943,1622,2677,0.40724975419766
6059,652379,6059075703,"Orange","North Tustin CDP","Census Tract 757.03, Orange County, California",3168044,24705,4508,1
6067,602210,6067007417,"Sacramento","Antelope CDP","Census Tract 74.17, Sacramento County, California",1524553,48398,3285,1
6089,602042,6089012101,"Shasta","Anderson","Census Tract 121.01, Shasta County, California",179212,10407,4562,1
6089,671225,6089011702,"Shasta","Shasta Lake","Census Tract 117.02, Shasta County, California",179212,10206,3479,1
6097,656476,6097150612,"Sonoma","Penngrove CDP","Census Tract 1506.12, Sonoma County, California",499772,2808,4676,0.120480355175733
6097,656784,6097150612,"Sonoma","Petaluma","Census Tract 1506.12, Sonoma County, California",499772,60767,4676,0.879519644824267
6021,654274,6021010100,"Glenn","Orland","Census Tract 101, Glenn County, California",27976,7622,8712,1
6067,602553,6067006002,"Sacramento","Arden-Arcade CDP","Census Tract 60.02, Sacramento County, California",1524553,102864,4566,1
6061,646632,6061021902,"Placer","Meadow Vista CDP","Census Tract 219.02, Placer County, California",385512,3679,4875,1
6081,668252,6081606700,"San Mateo","San Mateo","Census Tract 6067, San Mateo County, California",767423,104333,2455,1
6111,665042,6111001206,"Ventura","San Buenaventura (Ventura)","Census Tract 12.06, Ventura County, California",847263,109910,778,1
6001,653000,6001406500,"Alameda","Oakland","Census Tract 4065, Alameda County, California",1656754,425097,6586,1
6037,606308,6037700902,"Los Angeles","Beverly Hills","Census Tract 7009.02, Los Angeles County, California",10081570,34186,7352,1
6067,613588,6067008132,"Sacramento","Citrus Heights","Census Tract 81.32, Sacramento County, California",1524553,87373,3990,1
6059,616532,6059063906,"Orange","Costa Mesa","Census Tract 639.06, Orange County, California",3168044,113159,6334,1
6065,618996,6065044521,"Riverside","Desert Hot Springs","Census Tract 445.21, Riverside County, California",2411439,28585,1332,0.393417407488354
6065,655254,6065044521,"Riverside","Palm Springs","Census Tract 445.21, Riverside County, California",2411439,47897,1332,0.124127323024298
6065,685208,6065044521,"Riverside","Whitewater CDP","Census Tract 445.21, Riverside County, California",2411439,890,1332,0.482455269487347
6037,611530,6037543501,"Los Angeles","Carson","Census Tract 5435.01, Los Angeles County, California",10081570,92079,7457,1
6107,682954,6107001902,"Tulare","Visalia","Census Tract 19.02, Tulare County, California",461898,132104,4337,1
6029,603526,6029001802,"Kern","Bakersfield","Census Tract 18.02, Kern County, California",887641,377917,5613,1
6059,653980,6059075604,"Orange","Orange","Census Tract 756.04, Orange County, California",3168044,139887,7867,0.33869848972961
6059,680854,6059075604,"Orange","Tustin","Census Tract 756.04, Orange County, California",3168044,79863,7867,0.0013045428689656
6059,652379,6059075604,"Orange","North Tustin CDP","Census Tract 756.04, Orange County, California",3168044,24705,7867,0.659996967401425
6037,644000,6037224200,"Los Angeles","Los Angeles","Census Tract 2242, Los Angeles County, California",10081570,3966936,2557,1
6073,611691,6073013701,"San Diego","Casa de Oro-Mount Helix CDP","Census Tract 137.01, San Diego County, California",3316073,19804,2433,1
6085,643280,6085510500,"Santa Clara","Los Altos","Census Tract 5105, Santa Clara County, California",1927470,30504,4541,1
6059,602000,6059086407,"Orange","Anaheim","Census Tract 864.07, Orange County, California",3168044,349964,6379,1
6037,644000,6037113237,"Los Angeles","Los Angeles","Census Tract 1132.37, Los Angeles County, California",10081570,3966936,4194,1
6037,644000,6037119310,"Los Angeles","Los Angeles","Census Tract 1193.10, Los Angeles County, California",10081570,3966936,4087,1
6019,627000,6019001409,"Fresno","Fresno","Census Tract 14.09, Fresno County, California",984521,525010,2174,0.452472367766825
6019,675994,6019001409,"Fresno","Sunnyside CDP","Census Tract 14.09, Fresno County, California",984521,4464,2174,0.547527632233175
6085,647766,6085504422,"Santa Clara","Milpitas","Census Tract 5044.22, Santa Clara County, California",1927470,79517,3849,1
6037,684200,6037406412,"Los Angeles","West Covina","Census Tract 4064.12, Los Angeles County, California",10081570,106589,2123,1
6037,644000,6037134103,"Los Angeles","Los Angeles","Census Tract 1341.03, Los Angeles County, California",10081570,3966936,4659,1
6037,644000,6037236000,"Los Angeles","Los Angeles","Census Tract 2360, Los Angeles County, California",10081570,3966936,4181,0.544819097856264
6037,639108,6037236000,"Los Angeles","Ladera Heights CDP","Census Tract 2360, Los Angeles County, California",10081570,6620,4181,0.455180902143736
6037,644000,6037272100,"Los Angeles","Los Angeles","Census Tract 2721, Los Angeles County, California",10081570,3966936,4578,1
6001,653000,6001404501,"Alameda","Oakland","Census Tract 4045.01, Alameda County, California",1656754,425097,1809,1
6037,652526,6037554700,"Los Angeles","Norwalk","Census Tract 5547, Los Angeles County, California",10081570,105304,4328,1
6037,636056,6037532606,"Los Angeles","Huntington Park","Census Tract 5326.06, Los Angeles County, California",10081570,58353,4405,1
6059,653980,6059075808,"Orange","Orange","Census Tract 758.08, Orange County, California",3168044,139887,3300,1
6085,668000,6085512052,"Santa Clara","San Jose","Census Tract 5120.52, Santa Clara County, California",1927470,1027690,4473,1
6019,627000,6019003001,"Fresno","Fresno","Census Tract 30.01, Fresno County, California",984521,525010,3241,1
6037,636546,6037601402,"Los Angeles","Inglewood","Census Tract 6014.02, Los Angeles County, California",10081570,109613,4793,1
6065,636448,6065045209,"Riverside","Indio","Census Tract 452.09, Riverside County, California",2411439,89469,5946,1
6037,644000,6037134710,"Los Angeles","Los Angeles","Census Tract 1347.10, Los Angeles County, California",10081570,3966936,5836,1
6065,626067,6065043242,"Riverside","French Valley CDP","Census Tract 432.42, Riverside County, California",2411439,36126,9531,1
6037,644000,6037141302,"Los Angeles","Los Angeles","Census Tract 1413.02, Los Angeles County, California",10081570,3966936,6037,1
6037,600884,6037481606,"Los Angeles","Alhambra","Census Tract 4816.06, Los Angeles County, California",10081570,84647,5013,1
6037,656000,6037462400,"Los Angeles","Pasadena","Census Tract 4624, Los Angeles County, California",10081570,141258,3944,1
6037,644000,6037214400,"Los Angeles","Los Angeles","Census Tract 2144, Los Angeles County, California",10081570,3966936,2916,1
6023,650188,6023000800,"Humboldt","Myrtletown CDP","Census Tract 8, Humboldt County, California",135940,5222,5229,0.343846445793405
6023,623042,6023000800,"Humboldt","Eureka","Census Tract 8, Humboldt County, California",135940,26966,5229,0.557130067532617
6023,636420,6023000800,"Humboldt","Indianola CDP","Census Tract 8, Humboldt County, California",135940,739,5229,0.0990234866739779
6013,608142,6013303103,"Contra Costa","Brentwood","Census Tract 3031.03, Contra Costa County, California",1142251,61961,12652,0.385631325584853
6013,638772,6013303103,"Contra Costa","Knightsen CDP","Census Tract 3031.03, Contra Costa County, California",1142251,1176,12652,0.614368674415147
6037,644000,6037127603,"Los Angeles","Los Angeles","Census Tract 1276.03, Los Angeles County, California",10081570,3966936,3068,1
6065,651560,6065040812,"Riverside","Norco","Census Tract 408.12, Riverside County, California",2411439,26670,4059,1
6065,633182,6065043401,"Riverside","Hemet","Census Tract 434.01, Riverside County, California",2411439,84542,6883,1
6059,669000,6059074406,"Orange","Santa Ana","Census Tract 744.06, Orange County, California",3168044,332794,3693,0.986157201251899
6059,680854,6059074406,"Orange","Tustin","Census Tract 744.06, Orange County, California",3168044,79863,3693,0.0138427987481011
6059,639496,6059032014,"Orange","Lake Forest","Census Tract 320.14, Orange County, California",3168044,83974,6397,1
6083,636868,6083002928,"Santa Barbara","Isla Vista CDP","Census Tract 29.28, Santa Barbara County, California",444829,27707,4490,1
6083,669070,6083003007,"Santa Barbara","Santa Barbara","Census Tract 30.07, Santa Barbara County, California",444829,91376,3536,1
6067,611390,6067007801,"Sacramento","Carmichael CDP","Census Tract 78.01, Sacramento County, California",1524553,64454,5634,1
6037,644000,6037123301,"Los Angeles","Los Angeles","Census Tract 1233.01, Los Angeles County, California",10081570,3966936,4530,1
6089,659920,6089010500,"Shasta","Redding","Census Tract 105, Shasta County, California",179212,91580,5812,1
6029,603526,6029000400,"Kern","Bakersfield","Census Tract 4, Kern County, California",887641,377917,4300,0.160721836764866
6029,653448,6029000400,"Kern","Oildale CDP","Census Tract 4, Kern County, California",887641,34763,4300,0.839278163235134
6085,668000,6085503337,"Santa Clara","San Jose","Census Tract 5033.37, Santa Clara County, California",1927470,1027690,3455,1
6037,673276,6037482402,"Los Angeles","South San Gabriel CDP","Census Tract 4824.02, Los Angeles County, California",10081570,8138,7566,0.232959171410925
6037,662896,6037482402,"Los Angeles","Rosemead","Census Tract 4824.02, Los Angeles County, California",10081570,54282,7566,0.767040828589075
6067,613588,6067008128,"Sacramento","Citrus Heights","Census Tract 81.28, Sacramento County, California",1524553,87373,2493,1
6067,630345,6067008703,"Sacramento","Gold River CDP","Census Tract 87.03, Sacramento County, California",1524553,7538,4984,0.772981937634121
6067,624638,6067008703,"Sacramento","Folsom","Census Tract 87.03, Sacramento County, California",1524553,78159,4984,0.0951468877356637
6067,659444,6067008703,"Sacramento","Rancho Cordova","Census Tract 87.03, Sacramento County, California",1524553,73147,4984,0.131871174630216
6085,649670,6085509109,"Santa Clara","Mountain View","Census Tract 5091.09, Santa Clara County, California",1927470,81656,4978,1
6115,653714,6115040700,"Yuba","Olivehurst CDP","Census Tract 407, Yuba County, California",76360,13464,13334,0.230055168472997
6115,657829,6115040700,"Yuba","Plumas Lake CDP","Census Tract 407, Yuba County, California",76360,7573,13334,0.769944831527003
6067,613588,6067008134,"Sacramento","Citrus Heights","Census Tract 81.34, Sacramento County, California",1524553,87373,5252,0.487033732810669
6067,611390,6067008134,"Sacramento","Carmichael CDP","Census Tract 81.34, Sacramento County, California",1524553,64454,5252,0.512966267189331
6037,633364,6037621102,"Los Angeles","Hermosa Beach","Census Tract 6211.02, Los Angeles County, California",10081570,19539,3069,1
6073,666000,6073006300,"San Diego","San Diego","Census Tract 63, San Diego County, California",3316073,1409573,3760,1
6037,666140,6037320202,"Los Angeles","San Fernando","Census Tract 3202.02, Los Angeles County, California",10081570,24535,6151,1
6037,644000,6037127804,"Los Angeles","Los Angeles","Census Tract 1278.04, Los Angeles County, California",10081570,3966936,4352,1
6067,624722,6067007416,"Sacramento","Foothill Farms CDP","Census Tract 74.16, Sacramento County, California",1524553,35881,4223,1
6067,602210,6067007427,"Sacramento","Antelope CDP","Census Tract 74.27, Sacramento County, California",1524553,48398,6738,1
6073,659550,6073013606,"San Diego","Rancho San Diego CDP","Census Tract 136.06, San Diego County, California",3316073,21799,6480,0.912764523072205
