bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06007500615013,060750615013,G0600750061500,06075061500,1,1,1,1,1
G06007500615021,060750615021,G0600750061500,06075061500,1,1,1,1,1
G06007500615022,060750615022,G0600750061500,06075061500,1,1,1,1,1
G06007500615031,060750615031,G0600750061500,06075061500,1,1,1,1,1
G06007500615032,060750615032,G0600750061500,06075061500,1,1,1,1,1
G06007500615033,060750615033,G0600750061500,06075061500,1,1,1,1,1
G06007500615041,060750615041,G0600750061500,06075061500,1,1,1,1,1
G06007500615042,060750615042,G0600750061500,06075061500,1,1,1,1,1
G06007500615051,060750615051,G0600750061500,06075061500,1,1,1,1,1
G06007500615061,060750615061,G0600750061500,06075061500,1,1,1,1,1
G06007500615062,060750615062,G0600750061500,06075061500,1,1,1,1,1
G06007500615063,060750615063,G0600750061500,06075061500,1,1,1,1,1
G06007500615071,060750615071,G0600750061500,06075061500,1,1,1,1,1
G06007500615072,060750615072,G0600750061500,06075061500,1,1,1,1,1
G06007500615081,060750615081,G0600750061500,06075061500,1,1,1,1,1
G06007500615082,060750615082,G0600750061500,06075061500,1,1,1,1,1
G06007500615083,060750615083,G0600750061500,06075061500,1,1,1,1,1
G06007509802001,060759802001,G0600750980200,06075980200,1,1,1,1,1
G06007509803001,060759803001,G0600750980300,06075980300,1,1,1,1,1
G06007509804011,060759804011,G0600750980401,06075980401,1,1,1,1,1
G06007509805011,060759805011,G0600750980501,06075980501,1,1,1,1,1
G06007509806001,060759806001,G0600750980600,06075980600,1,1,1,1,1
G06007509809001,060759809001,G0600750980900,06075980900,0.999996616843,0.999997520011,0.999998965152,0.9999990586,0.998711932254
G06007509809001,060759809001,G0600750025100,06075025100,0,0,0,0,0.001286402141
G06007509809001,060759809001,G0600750023001,06075023001,3.383157e-6,2.479989e-6,1.034848e-6,9.414e-7,1.665605e-6
G06007509901000,060759901000,G0600750990100,06075990100,1,1,1,1,1
G06007509902000,060759902000,G0600750017902,06075017902,1,1,1,1,1
G06007700001011,060770001011,G0600770000100,06077000100,1,1,1,1,0.945129639394
G06007700001011,060770001011,G0600770000600,06077000600,0,0,0,0,0.054870360606
G06007700001012,060770001012,G0600770000100,06077000100,1,1,1,1,1
G06007700001021,060770001021,G0600770000100,06077000100,1,1,1,1,1
G06007700001022,060770001022,G0600770000100,06077000100,1,1,1,1,0.981791509762
G06007700001022,060770001022,G0600770000500,06077000500,0,0,0,0,0.018208490238
G06007700001023,060770001023,G0600770000100,06077000100,1,1,1,1,0.949057153114
G06007700001023,060770001023,G0600770000500,06077000500,0,0,0,0,0.01505502178
G06007700001023,060770001023,G0600770000600,06077000600,0,0,0,0,0.035887825106
G06007700003001,060770003001,G0600770000300,06077000300,1,1,1,1,1
G06007700003002,060770003002,G0600770000300,06077000300,0.979100222751,0.976440701265,1,1,0.89445425097
G06007700003002,060770003002,G0600770000801,06077000801,0.020743966325,0.0233716442,0,0,0.10341330629
G06007700003002,060770003002,G0600770000700,06077000700,1.55810923e-4,1.87654535e-4,0,0,0.00213244274
G06007700004011,060770004011,G0600770000401,06077000401,1,1,1,1,1
G06007700004012,060770004012,G0600770000401,06077000401,1,1,1,1,1
G06007700004013,060770004013,G0600770000401,06077000401,1,1,1,1,1
G06007700004014,060770004014,G0600770000401,06077000401,1,1,1,1,1
G06007700004021,060770004021,G0600770000402,06077000402,1,1,1,1,1
G06007700004022,060770004022,G0600770000402,06077000402,1,1,1,1,1
G06007700004023,060770004023,G0600770000402,06077000402,1,1,1,1,1
G06007700004024,060770004024,G0600770000402,06077000402,1,1,1,1,1
G06007700005001,060770005001,G0600770000500,06077000500,1,1,1,1,1
G06007700005002,060770005002,G0600770000500,06077000500,1,1,1,1,1
G06007700006001,060770006001,G0600770000600,06077000600,1,1,1,1,1
G06007700006002,060770006002,G0600770000600,06077000600,1,1,1,1,1
G06007700007001,060770007001,G0600770000700,06077000700,0.996715485481,0.995422403395,1,0.999469600923,0.968397422533
G06007700007001,060770007001,G0600770000600,06077000600,0.003284514519,0.004577596605,0,5.30399077e-4,0.031602577467
G06007700007002,060770007002,G0600770000700,06077000700,1,1,1,1,1
G06007700007003,060770007003,G0600770000700,06077000700,1,1,1,1,1
G06007700007004,060770007004,G0600770000700,06077000700,1,1,1,1,1
G06007700008021,060770008021,G0600770000801,06077000801,1,1,1,1,1
G06007700008031,060770008031,G0600770000801,06077000801,1,1,1,1,1
G06007700008032,060770008032,G0600770000801,06077000801,1,1,1,1,1
G06007700008033,060770008033,G0600770000801,06077000801,1,1,1,1,1
G06007700009001,060770009001,G0600770000900,06077000900,1,1,1,1,1
G06007700009002,060770009002,G0600770000900,06077000900,1,1,1,1,1
G06007700009003,060770009003,G0600770000900,06077000900,1,1,1,1,1
G06007700009004,060770009004,G0600770000900,06077000900,1,1,1,1,1
G06007700009005,060770009005,G0600770000900,06077000900,1,1,1,1,1
G06007700010001,060770010001,G0600770001000,06077001000,1,1,1,1,1
G06007700010002,060770010002,G0600770001000,06077001000,1,1,1,1,1
G06007700010003,060770010003,G0600770001000,06077001000,1,1,1,1,1
G06007700010004,060770010004,G0600770001000,06077001000,1,1,1,1,1
G06007700011011,060770011011,G0600770001101,06077001101,1,1,1,1,1
G06007700011012,060770011012,G0600770001101,06077001101,1,1,1,1,1
G06007700011013,060770011013,G0600770001101,06077001101,1,1,1,1,1
G06007700011021,060770011021,G0600770001102,06077001102,1,1,1,1,1
G06007700011022,060770011022,G0600770001102,06077001102,1,1,1,1,1
G06007700011023,060770011023,G0600770001102,06077001102,1,1,1,1,1
G06007700011024,060770011024,G0600770001102,06077001102,1,1,1,1,1
G06007700011025,060770011025,G0600770001102,06077001102,1,1,1,1,1
G06007700012001,060770012001,G0600770001200,06077001200,1,1,1,1,1
G06007700012002,060770012002,G0600770001200,06077001200,1,1,1,1,1
G06007700012003,060770012003,G0600770001200,06077001200,1,1,1,1,1
G06007700012004,060770012004,G0600770001200,06077001200,1,1,1,1,1
G06007700013001,060770013001,G0600770001300,06077001300,1,1,1,1,1
G06007700013002,060770013002,G0600770001300,06077001300,1,1,1,1,1
G06007700013003,060770013003,G0600770001300,06077001300,1,1,1,1,1
G06007700013004,060770013004,G0600770001300,06077001300,1,1,1,1,1
G06007700014001,060770014001,G0600770001400,06077001400,1,1,1,1,1
G06007700014002,060770014002,G0600770001400,06077001400,1,1,1,1,1
G06007700014003,060770014003,G0600770001400,06077001400,1,1,1,1,1
G06007700014004,060770014004,G0600770001400,06077001400,1,1,1,1,1
G06007700015011,060770015011,G0600770001500,06077001500,1,1,1,1,1
G06007700015012,060770015012,G0600770001500,06077001500,1,1,1,1,1
G06007700015013,060770015013,G0600770001500,06077001500,1,1,1,1,1
G06007700015021,060770015021,G0600770001500,06077001500,1,1,1,1,1
G06007700015022,060770015022,G0600770001500,06077001500,1,1,1,1,1
G06007700015023,060770015023,G0600770001500,06077001500,1,1,1,1,1
G06007700016001,060770016001,G0600770001600,06077001600,1,1,1,1,1
G06007700016002,060770016002,G0600770001600,06077001600,1,1,1,1,1
G06007700017001,060770017001,G0600770001700,06077001700,1,1,1,1,1
G06007700017002,060770017002,G0600770001700,06077001700,1,1,1,1,1
G06007700017003,060770017003,G0600770001700,06077001700,1,1,1,1,1
G06007700018001,060770018001,G0600770001800,06077001800,1,1,1,1,1
G06007700018002,060770018002,G0600770001800,06077001800,1,1,1,1,1
G06007700019001,060770019001,G0600770001900,06077001900,0.999788521202,0.999788131632,0.999707432784,0.999727290287,0.999703444537
G06007700019001,060770019001,G0600770002000,06077002000,2.11478798e-4,2.11868368e-4,2.92567216e-4,2.72709713e-4,2.96555463e-4
G06007700019002,060770019002,G0600770001900,06077001900,1,1,1,1,1
G06007700019003,060770019003,G0600770001900,06077001900,1,1,1,1,1
G06007700019004,060770019004,G0600770001900,06077001900,1,1,1,1,0.999637750762
G06007700019004,060770019004,G0600770002000,06077002000,0,0,0,0,3.62249238e-4
G06007700020001,060770020001,G0600770002000,06077002000,1,1,1,1,1
G06007700020002,060770020002,G0600770002000,06077002000,1,1,1,1,1
G06007700020003,060770020003,G0600770002000,06077002000,0.996008770202,0.995529893835,0.996232339089,0.995612832465,0.987747724403
G06007700020003,060770020003,G0600770002701,06077002701,0.003991229798,0.004470106165,0.003767660911,0.004387167535,0.012252275597
G06007700021001,060770021001,G0600770002100,06077002100,1,1,1,1,1
G06007700021002,060770021002,G0600770002100,06077002100,1,1,1,1,1
G06007700021003,060770021003,G0600770002100,06077002100,1,1,1,1,1
G06007700021004,060770021004,G0600770002100,06077002100,1,1,1,1,1
G06007700022011,060770022011,G0600770002201,06077002201,1,1,1,1,1
G06007700022012,060770022012,G0600770002201,06077002201,1,1,1,1,1
G06007700022021,060770022021,G0600770002202,06077002202,1,1,1,1,1
G06007700022022,060770022022,G0600770002202,06077002202,1,1,1,1,1
G06007700022023,060770022023,G0600770002202,06077002202,1,1,1,1,1
G06007700023001,060770023001,G0600770002300,06077002300,1,1,1,1,1
G06007700023002,060770023002,G0600770002300,06077002300,1,1,1,1,1
G06007700023003,060770023003,G0600770002300,06077002300,1,1,1,1,1
G06007700024011,060770024011,G0600770002401,06077002401,1,1,1,1,1
G06007700024012,060770024012,G0600770002401,06077002401,1,1,1,1,1
G06007700024013,060770024013,G0600770002401,06077002401,1,1,1,1,0.997454769532
G06007700024013,060770024013,G0600770002402,06077002402,0,0,0,0,0.002545230468
G06007700024021,060770024021,G0600770002402,06077002402,1,1,1,1,1
G06007700024022,060770024022,G0600770002402,06077002402,1,1,1,1,1
G06007700025031,060770025031,G0600770002503,06077002503,1,1,1,1,0.976961403853
G06007700025031,060770025031,G0600770002402,06077002402,0,0,0,0,0.023038596147
G06007700025032,060770025032,G0600770002503,06077002503,1,1,1,1,1
G06007700025041,060770025041,G0600770002504,06077002504,1,1,1,1,1
G06007700025042,060770025042,G0600770002504,06077002504,1,1,1,1,1
G06007700027011,060770027011,G0600770002701,06077002701,1,1,1,1,1
G06007700027012,060770027012,G0600770002701,06077002701,1,1,1,1,1
G06007700027013,060770027013,G0600770002701,06077002701,1,1,1,1,1
G06007700027014,060770027014,G0600770002701,06077002701,1,1,1,1,1
G06007700027021,060770027021,G0600770002702,06077002702,1,1,1,1,1
G06007700027022,060770027022,G0600770002702,06077002702,1,1,1,1,1
G06007700027023,060770027023,G0600770002702,06077002702,1,1,1,1,1
G06007700028001,060770028001,G0600770002800,06077002800,1,1,1,1,1
G06007700028002,060770028002,G0600770002800,06077002800,1,1,1,1,1
G06007700028003,060770028003,G0600770002800,06077002800,1,1,1,1,1
G06007700028004,060770028004,G0600770002800,06077002800,1,1,1,1,1
G06007700031061,060770031061,G0600770003106,06077003106,1,1,1,1,1
G06007700031062,060770031062,G0600770003106,06077003106,1,1,1,1,1
G06007700031063,060770031063,G0600770003106,06077003106,1,1,1,1,1
G06007700031081,060770031081,G0600770003106,06077003106,0.001047890794,0.001120728668,0.001059362302,0.001045655212,0.021298547484
G06007700031081,060770031081,G0600770003108,06077003108,0.998952109206,0.998879271332,0.998940637698,0.998954344788,0.978701452516
G06007700031082,060770031082,G0600770003108,06077003108,1,1,1,1,1
G06007700031083,060770031083,G0600770003108,06077003108,1,1,1,1,1
G06007700031091,060770031091,G0600770003109,06077003109,1,1,1,1,1
G06007700031092,060770031092,G0600770003109,06077003109,0.987560221327,0.987109241742,1,0.996297164497,0.990919939141
G06007700031092,060770031092,G0600770003111,06077003111,0.012439778673,0.012890758258,0,0.003702835503,0.009080060859
G06007700031093,060770031093,G0600770003109,06077003109,1,1,1,1,1
G06007700031094,060770031094,G0600770003109,06077003109,0.997430117069,0.997460857089,0.997876402555,0.997983556554,0.998015151785
G06007700031094,060770031094,G0600770003112,06077003112,0.002569882931,0.002539142911,0.002123597445,0.002016443446,0.001984848215
G06007700031101,060770031101,G0600770003110,06077003110,1,1,1,1,1
G06007700031102,060770031102,G0600770003110,06077003110,1,1,1,1,1
G06007700031103,060770031103,G0600770003110,06077003110,1,1,1,1,1
G06007700031111,060770031111,G0600770003111,06077003111,1,1,1,1,1
G06007700031112,060770031112,G0600770003111,06077003111,1,1,1,1,1
G06007700031121,060770031121,G0600770003112,06077003112,1,1,1,1,1
G06007700031122,060770031122,G0600770003112,06077003112,1,1,1,1,1
G06007700031151,060770031151,G0600770003113,06077003113,1,1,1,1,1
G06007700031152,060770031152,G0600770003113,06077003113,1,1,1,1,1
G06007700031153,060770031153,G0600770003113,06077003113,1,1,1,1,1
G06007700031161,060770031161,G0600770003113,06077003113,1,1,1,1,1
G06007700031162,060770031162,G0600770003113,06077003113,1,1,1,1,1
G06007700031171,060770031171,G0600770003114,06077003114,1,1,1,1,1
G06007700031172,060770031172,G0600770003114,06077003114,1,1,1,1,1
G06007700031181,060770031181,G0600770003114,06077003114,1,1,1,1,1
G06007700031182,060770031182,G0600770003114,06077003114,1,1,1,1,1
G06007700031191,060770031191,G0600770003114,06077003114,1,1,1,1,1
G06007700031192,060770031192,G0600770003114,06077003114,1,1,1,1,1
G06007700031193,060770031193,G0600770003114,06077003114,1,1,1,1,1
G06007700032031,060770032031,G0600770003203,06077003203,1,1,1,1,1
G06007700032032,060770032032,G0600770003203,06077003203,1,1,1,1,1
G06007700032051,060770032051,G0600770003205,06077003205,1,1,1,1,1
G06007700032052,060770032052,G0600770003205,06077003205,1,1,1,1,1
G06007700032053,060770032053,G0600770003205,06077003205,1,1,1,1,1
G06007700032091,060770032091,G0600770003209,06077003209,1,1,1,1,1
G06007700032092,060770032092,G0600770003209,06077003209,1,1,1,1,1
G06007700032093,060770032093,G0600770003209,06077003209,1,1,1,1,1
G06007700032101,060770032101,G0600770003210,06077003210,0.962153924308,0.958675808517,0.970873786408,0.965450065891,0.974278540418
G06007700032101,060770032101,G0600770003216,06077003216,0.037846075692,0.041324191483,0.029126213592,0.034549934109,0.025721459582
G06007700032102,060770032102,G0600770003210,06077003210,1,1,1,1,0.993637438129
G06007700032102,060770032102,G0600770003209,06077003209,0,0,0,0,5.14741067e-4
G06007700032102,060770032102,G0600770003205,06077003205,0,0,0,0,0.005847820804
G06007700032131,060770032131,G0600770003213,06077003213,1,1,1,1,1
G06007700032132,060770032132,G0600770003213,06077003213,1,1,1,1,1
G06007700032133,060770032133,G0600770003213,06077003213,1,1,1,1,1
G06007700032134,060770032134,G0600770003213,06077003213,1,1,1,1,1
G06007700032141,060770032141,G0600770003214,06077003214,1,1,1,1,1
G06007700032142,060770032142,G0600770003214,06077003214,1,1,1,1,1
G06007700032151,060770032151,G0600770003215,06077003215,1,1,1,1,1
G06007700032151,060770032151,G0600770003900,06077003900,0,0,0,0,0
G06007700032151,060770032151,G0600770003108,06077003108,0,0,0,0,0
G06007700032152,060770032152,G0600770003215,06077003215,1,1,1,1,1
G06007700032153,060770032153,G0600770003215,06077003215,1,1,1,1,1
G06007700032154,060770032154,G0600770003215,06077003215,1,1,1,1,1
G06007700032161,060770032161,G0600770003216,06077003216,1,1,1,1,1
G06007700032162,060770032162,G0600770003216,06077003216,1,1,1,1,1
G06007700032171,060770032171,G0600770003217,06077003217,1,1,1,1,1
G06007700032172,060770032172,G0600770003217,06077003217,1,1,1,1,1
G06007700032181,060770032181,G0600770003208,06077003208,1,1,1,1,1
G06007700032182,060770032182,G0600770003208,06077003208,1,1,1,1,1
G06007700032191,060770032191,G0600770003208,06077003208,1,1,1,1,1
G06007700032192,060770032192,G0600770003208,06077003208,1,1,1,1,1
G06007700032193,060770032193,G0600770003208,06077003208,1,1,1,1,1
G06007700032194,060770032194,G0600770003208,06077003208,1,1,1,1,1
G06007700032195,060770032195,G0600770003208,06077003208,1,1,1,1,1
G06007700033051,060770033051,G0600770003305,06077003305,1,1,1,1,1
G06007700033052,060770033052,G0600770003305,06077003305,1,1,1,1,1
G06007700033053,060770033053,G0600770003305,06077003305,1,1,1,1,1
G06007700033061,060770033061,G0600770003306,06077003306,1,1,1,1,1
G06007700033062,060770033062,G0600770003306,06077003306,1,1,1,1,1
G06007700033063,060770033063,G0600770003306,06077003306,1,1,1,1,1
G06007700033071,060770033071,G0600770003307,06077003307,1,1,1,1,1
G06007700033072,060770033072,G0600770003307,06077003307,1,1,1,1,1
G06007700033073,060770033073,G0600770003307,06077003307,1,1,1,1,1
G06007700033081,060770033081,G0600770003308,06077003308,1,1,1,1,1
G06007700033101,060770033101,G0600770003310,06077003310,1,1,1,1,1
G06007700033102,060770033102,G0600770003310,06077003310,1,1,1,1,1
G06007700033103,060770033103,G0600770003310,06077003310,1,1,1,1,1
G06007700033111,060770033111,G0600770003311,06077003311,1,1,1,1,1
G06007700033112,060770033112,G0600770003311,06077003311,1,1,1,1,1
G06007700033121,060770033121,G0600770003312,06077003312,1,1,1,1,1
G06007700033122,060770033122,G0600770003312,06077003312,1,1,1,1,1
G06007700033123,060770033123,G0600770003312,06077003312,1,1,1,1,1
G06007700033131,060770033131,G0600770003313,06077003313,0.966950809545,0.968031265074,0.974338181689,0.968741190476,0.958602533602
G06007700033131,060770033131,G0600770003312,06077003312,0.033049190455,0.031968734926,0.025661818311,0.031258809524,0.041397466398
G06007700033132,060770033132,G0600770003313,06077003313,1,1,1,1,1
G06007700034031,060770034031,G0600770003403,06077003403,1,1,1,1,1
G06007700034032,060770034032,G0600770003403,06077003403,1,1,1,1,1
G06007700034033,060770034033,G0600770003403,06077003403,1,1,1,1,1
G06007700034041,060770034041,G0600770003404,06077003404,1,1,1,1,1
G06007700034042,060770034042,G0600770003404,06077003404,1,1,1,1,1
G06007700034043,060770034043,G0600770003404,06077003404,1,1,1,1,1
G06007700034044,060770034044,G0600770003404,06077003404,1,1,1,1,1
